Bene_Geo_Lvl,Bene_Geo_Desc,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc,Tot_Mdcr_Stdzd_Pymt_PC,Tot_Mdcr_Pymt_PC,Hosp_Readmsn_Rate,ER_Visits_Per_1000_Benes
State,Delaware,10,All,Dual Status,Medicare Only,Diabetes,0.2775,,,,
State,Delaware,10,65+,Dual Status,Medicare and Medicaid,Diabetes,0.3965,,,,
State,Delaware,10,<65,Dual Status,Medicare and Medicaid,Diabetes,0.289,,,,
State,Delaware,10,All,Dual Status,Medicare and Medicaid,Diabetes,0.3469,,,,
State,Delaware,10,65+,Sex,Female,Diabetes,0.2595,,,,
State,Delaware,10,<65,Sex,Female,Diabetes,0.2897,,,,
State,Delaware,10,All,Sex,Female,Diabetes,0.2629,,,,
State,Delaware,10,65+,Sex,Male,Diabetes,0.325,,,,
State,Delaware,10,<65,Sex,Male,Diabetes,0.2867,,,,
State,Delaware,10,All,Sex,Male,Diabetes,0.3197,,,,
State,Delaware,10,All,All,All,Drug/Substance Abuse,0.0403,20635.413,23167.0238,0.268,2035.3846
State,Delaware,10,65+,Dual Status,Medicare Only,Drug/Substance Abuse,0.0168,,,,
State,Delaware,10,<65,Dual Status,Medicare Only,Drug/Substance Abuse,0.1371,,,,
State,Delaware,10,All,Dual Status,Medicare Only,Drug/Substance Abuse,0.0244,,,,
State,Delaware,10,65+,Dual Status,Medicare and Medicaid,Drug/Substance Abuse,0.0634,,,,
State,Delaware,10,<65,Dual Status,Medicare and Medicaid,Drug/Substance Abuse,0.2029,,,,
State,Delaware,10,All,Dual Status,Medicare and Medicaid,Drug/Substance Abuse,0.1277,,,,
State,Delaware,10,65+,Sex,Female,Drug/Substance Abuse,0.0214,,,,
State,Delaware,10,<65,Sex,Female,Drug/Substance Abuse,0.1844,,,,
State,Delaware,10,All,Sex,Female,Drug/Substance Abuse,0.0399,,,,
State,Delaware,10,65+,Sex,Male,Drug/Substance Abuse,0.0209,,,,
State,Delaware,10,<65,Sex,Male,Drug/Substance Abuse,0.1643,,,,
State,Delaware,10,All,Sex,Male,Drug/Substance Abuse,0.0407,,,,
State,Delaware,10,All,All,All,HIV/AIDS,0.0043,16786.7437,18865.1237,0.2066,1589.1583
State,Delaware,10,65+,Dual Status,Medicare Only,HIV/AIDS,0.0012,,,,
State,Delaware,10,<65,Dual Status,Medicare Only,HIV/AIDS,0.0103,,,,
State,Delaware,10,All,Dual Status,Medicare Only,HIV/AIDS,0.0018,,,,
State,Delaware,10,65+,Dual Status,Medicare and Medicaid,HIV/AIDS,0.0086,,,,
State,Delaware,10,<65,Dual Status,Medicare and Medicaid,HIV/AIDS,0.0301,,,,
State,Delaware,10,All,Dual Status,Medicare and Medicaid,HIV/AIDS,0.0185,,,,
State,Delaware,10,65+,Sex,Female,HIV/AIDS,0.0009,,,,
State,Delaware,10,<65,Sex,Female,HIV/AIDS,0.0123,,,,
State,Delaware,10,All,Sex,Female,HIV/AIDS,0.0022,,,,
State,Delaware,10,65+,Sex,Male,HIV/AIDS,0.0031,,,,
State,Delaware,10,<65,Sex,Male,HIV/AIDS,0.0311,,,,
State,Delaware,10,All,Sex,Male,HIV/AIDS,0.007,,,,
State,Delaware,10,All,All,All,Heart Failure,0.1147,28638.2086,32317.4531,0.247,1730.9105
State,Delaware,10,65+,Dual Status,Medicare Only,Heart Failure,0.1059,,,,
State,Delaware,10,<65,Dual Status,Medicare Only,Heart Failure,0.1003,,,,
State,Delaware,10,All,Dual Status,Medicare Only,Heart Failure,0.1056,,,,
State,Delaware,10,65+,Dual Status,Medicare and Medicaid,Heart Failure,0.2195,,,,
State,Delaware,10,<65,Dual Status,Medicare and Medicaid,Heart Failure,0.1018,,,,
State,Delaware,10,All,Dual Status,Medicare and Medicaid,Heart Failure,0.1652,,,,
State,Delaware,10,65+,Sex,Female,Heart Failure,0.1053,,,,
State,Delaware,10,<65,Sex,Female,Heart Failure,0.0996,,,,
State,Delaware,10,All,Sex,Female,Heart Failure,0.1047,,,,
State,Delaware,10,65+,Sex,Male,Heart Failure,0.1312,,,,
State,Delaware,10,<65,Sex,Male,Heart Failure,0.1027,,,,
State,Delaware,10,All,Sex,Male,Heart Failure,0.1272,,,,
State,Delaware,10,All,All,All,Hepatitis (Chronic Viral B & C),0.008,21693.0203,24886.0589,0.2655,1778.3826
State,Delaware,10,65+,Dual Status,Medicare Only,Hepatitis (Chronic Viral B & C),0.0037,,,,
State,Delaware,10,<65,Dual Status,Medicare Only,Hepatitis (Chronic Viral B & C),0.0199,,,,
State,Delaware,10,All,Dual Status,Medicare Only,Hepatitis (Chronic Viral B & C),0.0048,,,,
State,Delaware,10,65+,Dual Status,Medicare and Medicaid,Hepatitis (Chronic Viral B & C),0.0182,,,,
State,Delaware,10,<65,Dual Status,Medicare and Medicaid,Hepatitis (Chronic Viral B & C),0.0344,,,,
State,Delaware,10,All,Dual Status,Medicare and Medicaid,Hepatitis (Chronic Viral B & C),0.0257,,,,
State,Delaware,10,65+,Sex,Female,Hepatitis (Chronic Viral B & C),0.0033,,,,
State,Delaware,10,<65,Sex,Female,Hepatitis (Chronic Viral B & C),0.0206,,,,
State,Delaware,10,All,Sex,Female,Hepatitis (Chronic Viral B & C),0.0053,,,,
State,Delaware,10,65+,Sex,Male,Hepatitis (Chronic Viral B & C),0.0074,,,,
State,Delaware,10,<65,Sex,Male,Hepatitis (Chronic Viral B & C),0.0359,,,,
State,Delaware,10,All,Sex,Male,Hepatitis (Chronic Viral B & C),0.0113,,,,
State,Delaware,10,All,All,All,Hyperlipidemia,0.611,11861.9409,13085.7452,0.1764,737.2199
State,Delaware,10,65+,Dual Status,Medicare Only,Hyperlipidemia,0.6465,,,,
State,Delaware,10,<65,Dual Status,Medicare Only,Hyperlipidemia,0.4266,,,,
State,Delaware,10,All,Dual Status,Medicare Only,Hyperlipidemia,0.6326,,,,
State,Delaware,10,65+,Dual Status,Medicare and Medicaid,Hyperlipidemia,0.5799,,,,
State,Delaware,10,<65,Dual Status,Medicare and Medicaid,Hyperlipidemia,0.3892,,,,
State,Delaware,10,All,Dual Status,Medicare and Medicaid,Hyperlipidemia,0.492,,,,
State,Delaware,10,65+,Sex,Female,Hyperlipidemia,0.6298,,,,
State,Delaware,10,<65,Sex,Female,Hyperlipidemia,0.4164,,,,
State,Delaware,10,All,Sex,Female,Hyperlipidemia,0.6056,,,,
State,Delaware,10,65+,Sex,Male,Hyperlipidemia,0.6535,,,,
State,Delaware,10,<65,Sex,Male,Hyperlipidemia,0.394,,,,
State,Delaware,10,All,Sex,Male,Hyperlipidemia,0.6177,,,,
State,Delaware,10,All,All,All,Hypertension,0.6302,13027.9642,14382.9854,0.1778,826.9943
State,Delaware,10,65+,Dual Status,Medicare Only,Hypertension,0.6462,,,,
State,Delaware,10,<65,Dual Status,Medicare Only,Hypertension,0.479,,,,
State,Delaware,10,All,Dual Status,Medicare Only,Hypertension,0.6356,,,,
State,Delaware,10,65+,Dual Status,Medicare and Medicaid,Hypertension,0.7192,,,,
State,Delaware,10,<65,Dual Status,Medicare and Medicaid,Hypertension,0.4612,,,,
State,Delaware,10,All,Dual Status,Medicare and Medicaid,Hypertension,0.6002,,,,
State,Delaware,10,65+,Sex,Female,Hypertension,0.6436,,,,
State,Delaware,10,<65,Sex,Female,Hypertension,0.4766,,,,
State,Delaware,10,All,Sex,Female,Hypertension,0.6247,,,,
State,Delaware,10,65+,Sex,Male,Hypertension,0.6652,,,,
State,Delaware,10,<65,Sex,Male,Hypertension,0.4608,,,,
State,Delaware,10,All,Sex,Male,Hypertension,0.6371,,,,
State,Delaware,10,All,All,All,Ischemic Heart Disease,0.2835,18221.0793,20310.0262,0.207,1116.5403
State,Delaware,10,65+,Dual Status,Medicare Only,Ischemic Heart Disease,0.2889,,,,
State,Delaware,10,<65,Dual Status,Medicare Only,Ischemic Heart Disease,0.1954,,,,
State,Delaware,10,All,Dual Status,Medicare Only,Ischemic Heart Disease,0.283,,,,
State,Delaware,10,65+,Dual Status,Medicare and Medicaid,Ischemic Heart Disease,0.3827,,,,
State,Delaware,10,<65,Dual Status,Medicare and Medicaid,Ischemic Heart Disease,0.1729,,,,
State,Delaware,10,All,Dual Status,Medicare and Medicaid,Ischemic Heart Disease,0.286,,,,
State,Delaware,10,65+,Sex,Female,Ischemic Heart Disease,0.2362,,,,
State,Delaware,10,<65,Sex,Female,Ischemic Heart Disease,0.165,,,,
State,Delaware,10,All,Sex,Female,Ischemic Heart Disease,0.2281,,,,
State,Delaware,10,65+,Sex,Male,Ischemic Heart Disease,0.3769,,,,
State,Delaware,10,<65,Sex,Male,Ischemic Heart Disease,0.2007,,,,
State,Delaware,10,All,Sex,Male,Ischemic Heart Disease,0.3526,,,,
State,Delaware,10,All,All,All,Osteoporosis,0.0607,15239.7817,16817.2025,0.1778,915.332
State,Delaware,10,65+,Dual Status,Medicare Only,Osteoporosis,0.0651,,,,
State,Delaware,10,<65,Dual Status,Medicare Only,Osteoporosis,0.0266,,,,
State,Delaware,10,All,Dual Status,Medicare Only,Osteoporosis,0.0627,,,,
State,Delaware,10,65+,Dual Status,Medicare and Medicaid,Osteoporosis,0.07,,,,
State,Delaware,10,<65,Dual Status,Medicare and Medicaid,Osteoporosis,0.0263,,,,
State,Delaware,10,All,Dual Status,Medicare and Medicaid,Osteoporosis,0.0498,,,,
State,Delaware,10,65+,Sex,Female,Osteoporosis,0.1068,,,,
State,Delaware,10,<65,Sex,Female,Osteoporosis,0.0406,,,,
State,Delaware,10,All,Sex,Female,Osteoporosis,0.0993,,,,
State,Delaware,10,65+,Sex,Male,Osteoporosis,0.0127,,,,
State,Delaware,10,<65,Sex,Male,Osteoporosis,0.0118,,,,
State,Delaware,10,All,Sex,Male,Osteoporosis,0.0126,,,,
State,Delaware,10,All,All,All,Schizophrenia and Other Psychotic Disorders,0.0227,21021.9246,23430.5578,0.2357,2308.4699
State,Delaware,10,65+,Dual Status,Medicare Only,Schizophrenia and Other Psychotic Disorders,0.007,,,,
State,Delaware,10,<65,Dual Status,Medicare Only,Schizophrenia and Other Psychotic Disorders,0.0439,,,,
State,Delaware,10,All,Dual Status,Medicare Only,Schizophrenia and Other Psychotic Disorders,0.0093,,,,
State,Delaware,10,65+,Dual Status,Medicare and Medicaid,Schizophrenia and Other Psychotic Disorders,0.0641,,,,
State,Delaware,10,<65,Dual Status,Medicare and Medicaid,Schizophrenia and Other Psychotic Disorders,0.1341,,,,
State,Delaware,10,All,Dual Status,Medicare and Medicaid,Schizophrenia and Other Psychotic Disorders,0.0964,,,,
State,Delaware,10,65+,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.014,,,,
State,Delaware,10,<65,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.082,,,,
State,Delaware,10,All,Sex,Female,Schizophrenia and Other Psychotic Disorders,0.0217,,,,
State,Delaware,10,65+,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0103,,,,
State,Delaware,10,<65,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.1088,,,,
State,Delaware,10,All,Sex,Male,Schizophrenia and Other Psychotic Disorders,0.0239,,,,
State,Delaware,10,All,All,All,Stroke,0.0469,29603.5662,33358.2951,0.22,1936.0212
State,Delaware,10,65+,Dual Status,Medicare Only,Stroke,0.0433,,,,
State,Delaware,10,<65,Dual Status,Medicare Only,Stroke,0.0344,,,,
State,Delaware,10,All,Dual Status,Medicare Only,Stroke,0.0427,,,,
State,Delaware,10,65+,Dual Status,Medicare and Medicaid,Stroke,0.092,,,,
State,Delaware,10,<65,Dual Status,Medicare and Medicaid,Stroke,0.0434,,,,
State,Delaware,10,All,Dual Status,Medicare and Medicaid,Stroke,0.0696,,,,
State,Delaware,10,65+,Sex,Female,Stroke,0.0468,,,,
State,Delaware,10,<65,Sex,Female,Stroke,0.0415,,,,
State,Delaware,10,All,Sex,Female,Stroke,0.0462,,,,
State,Delaware,10,65+,Sex,Male,Stroke,0.0493,,,,
State,Delaware,10,<65,Sex,Male,Stroke,0.0376,,,,
State,Delaware,10,All,Sex,Male,Stroke,0.0476,,,,
State,District of Columbia,11,All,All,All,Alcohol Abuse,0.0316,25296.7132,31806.1758,0.3114,3699.4158
State,District of Columbia,11,65+,Dual Status,Medicare Only,Alcohol Abuse,0.0128,,,,
State,District of Columbia,11,<65,Dual Status,Medicare Only,Alcohol Abuse,0.0365,,,,
State,District of Columbia,11,All,Dual Status,Medicare Only,Alcohol Abuse,0.0139,,,,
State,District of Columbia,11,65+,Dual Status,Medicare and Medicaid,Alcohol Abuse,0.044,,,,
State,District of Columbia,11,<65,Dual Status,Medicare and Medicaid,Alcohol Abuse,0.0776,,,,
State,District of Columbia,11,All,Dual Status,Medicare and Medicaid,Alcohol Abuse,0.0571,,,,
State,District of Columbia,11,65+,Sex,Female,Alcohol Abuse,0.0105,,,,
State,District of Columbia,11,<65,Sex,Female,Alcohol Abuse,0.0487,,,,
State,District of Columbia,11,All,Sex,Female,Alcohol Abuse,0.0165,,,,
State,District of Columbia,11,65+,Sex,Male,Alcohol Abuse,0.0398,,,,
State,District of Columbia,11,<65,Sex,Male,Alcohol Abuse,0.0944,,,,
State,District of Columbia,11,All,Sex,Male,Alcohol Abuse,0.0518,,,,
State,District of Columbia,11,All,All,All,Alzheimer's Disease/Dementia,0.1387,25674.8811,30877.3164,0.2556,1741.6546
State,District of Columbia,11,65+,Dual Status,Medicare Only,Alzheimer's Disease/Dementia,0.117,,,,
State,District of Columbia,11,<65,Dual Status,Medicare Only,Alzheimer's Disease/Dementia,0.0417,,,,
State,District of Columbia,11,All,Dual Status,Medicare Only,Alzheimer's Disease/Dementia,0.1137,,,,
State,District of Columbia,11,65+,Dual Status,Medicare and Medicaid,Alzheimer's Disease/Dementia,0.2483,,,,
State,District of Columbia,11,<65,Dual Status,Medicare and Medicaid,Alzheimer's Disease/Dementia,0.0586,,,,
State,District of Columbia,11,All,Dual Status,Medicare and Medicaid,Alzheimer's Disease/Dementia,0.1746,,,,
State,District of Columbia,11,65+,Sex,Female,Alzheimer's Disease/Dementia,0.1713,,,,
State,District of Columbia,11,<65,Sex,Female,Alzheimer's Disease/Dementia,0.0526,,,,
State,District of Columbia,11,All,Sex,Female,Alzheimer's Disease/Dementia,0.1524,,,,
State,District of Columbia,11,65+,Sex,Male,Alzheimer's Disease/Dementia,0.1372,,,,
State,District of Columbia,11,<65,Sex,Male,Alzheimer's Disease/Dementia,0.0599,,,,
State,District of Columbia,11,All,Sex,Male,Alzheimer's Disease/Dementia,0.1202,,,,
State,District of Columbia,11,All,All,All,Arthritis,0.3026,16654.1098,19651.3707,0.2269,1415.8306
State,District of Columbia,11,65+,Dual Status,Medicare Only,Arthritis,0.3075,,,,
State,District of Columbia,11,<65,Dual Status,Medicare Only,Arthritis,0.1459,,,,
State,District of Columbia,11,All,Dual Status,Medicare Only,Arthritis,0.3004,,,,
State,District of Columbia,11,65+,Dual Status,Medicare and Medicaid,Arthritis,0.3547,,,,
State,District of Columbia,11,<65,Dual Status,Medicare and Medicaid,Arthritis,0.2286,,,,
State,District of Columbia,11,All,Dual Status,Medicare and Medicaid,Arthritis,0.3057,,,,
State,District of Columbia,11,65+,Sex,Female,Arthritis,0.3821,,,,
State,District of Columbia,11,<65,Sex,Female,Arthritis,0.2763,,,,
State,District of Columbia,11,All,Sex,Female,Arthritis,0.3652,,,,
State,District of Columbia,11,65+,Sex,Male,Arthritis,0.2348,,,,
State,District of Columbia,11,<65,Sex,Male,Arthritis,0.1596,,,,
State,District of Columbia,11,All,Sex,Male,Arthritis,0.2183,,,,
State,District of Columbia,11,All,All,All,Asthma,0.061,21813.4805,26346.4606,0.2866,2754.6029
State,District of Columbia,11,65+,Dual Status,Medicare Only,Asthma,0.0417,,,,
State,District of Columbia,11,<65,Dual Status,Medicare Only,Asthma,0.0567,,,,
State,District of Columbia,11,All,Dual Status,Medicare Only,Asthma,0.0424,,,,
State,District of Columbia,11,65+,Dual Status,Medicare and Medicaid,Asthma,0.0699,,,,
State,District of Columbia,11,<65,Dual Status,Medicare and Medicaid,Asthma,0.1162,,,,
State,District of Columbia,11,All,Dual Status,Medicare and Medicaid,Asthma,0.0879,,,,
State,District of Columbia,11,65+,Sex,Female,Asthma,0.0636,,,,
State,District of Columbia,11,<65,Sex,Female,Asthma,0.155,,,,
State,District of Columbia,11,All,Sex,Female,Asthma,0.0781,,,,
State,District of Columbia,11,65+,Sex,Male,Asthma,0.0312,,,,
State,District of Columbia,11,<65,Sex,Male,Asthma,0.0622,,,,
State,District of Columbia,11,All,Sex,Male,Asthma,0.038,,,,
State,District of Columbia,11,All,All,All,Atrial Fibrillation,0.0527,29270.3444,35562.02,0.2752,1867.282
State,District of Columbia,11,65+,Dual Status,Medicare Only,Atrial Fibrillation,0.0609,,,,
State,District of Columbia,11,<65,Dual Status,Medicare Only,Atrial Fibrillation,0.0202,,,,
State,District of Columbia,11,All,Dual Status,Medicare Only,Atrial Fibrillation,0.0591,,,,
State,District of Columbia,11,65+,Dual Status,Medicare and Medicaid,Atrial Fibrillation,0.0595,,,,
State,District of Columbia,11,<65,Dual Status,Medicare and Medicaid,Atrial Fibrillation,0.0183,,,,
State,District of Columbia,11,All,Dual Status,Medicare and Medicaid,Atrial Fibrillation,0.0435,,,,
State,District of Columbia,11,65+,Sex,Female,Atrial Fibrillation,0.0532,,,,
State,District of Columbia,11,<65,Sex,Female,Atrial Fibrillation,0.0151,,,,
State,District of Columbia,11,All,Sex,Female,Atrial Fibrillation,0.0472,,,,
State,District of Columbia,11,65+,Sex,Male,Atrial Fibrillation,0.0709,,,,
State,District of Columbia,11,<65,Sex,Male,Atrial Fibrillation,0.022,,,,
State,District of Columbia,11,All,Sex,Male,Atrial Fibrillation,0.0601,,,,
State,District of Columbia,11,All,All,All,Autism Spectrum Disorders,0.0018,8962.5224,10861.6244,,2072.7273
State,District of Columbia,11,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,,,,,
State,District of Columbia,11,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,,,,,
State,District of Columbia,11,All,Dual Status,Medicare Only,Autism Spectrum Disorders,,,,,
State,District of Columbia,11,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,,,,,
State,District of Columbia,11,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,,,,,
State,District of Columbia,11,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,,,,,
State,District of Columbia,11,65+,Sex,Female,Autism Spectrum Disorders,,,,,
State,District of Columbia,11,<65,Sex,Female,Autism Spectrum Disorders,,,,,
State,District of Columbia,11,All,Sex,Female,Autism Spectrum Disorders,0.0009,,,,
State,District of Columbia,11,65+,Sex,Male,Autism Spectrum Disorders,,,,,
State,District of Columbia,11,<65,Sex,Male,Autism Spectrum Disorders,,,,,
State,District of Columbia,11,All,Sex,Male,Autism Spectrum Disorders,0.0031,,,,
State,District of Columbia,11,All,All,All,COPD,0.0777,31290.9327,38269.8154,0.2905,2446.0276
State,District of Columbia,11,65+,Dual Status,Medicare Only,COPD,0.0534,,,,
State,District of Columbia,11,<65,Dual Status,Medicare Only,COPD,0.0319,,,,
State,District of Columbia,11,All,Dual Status,Medicare Only,COPD,0.0525,,,,
State,District of Columbia,11,65+,Dual Status,Medicare and Medicaid,COPD,0.1265,,,,
State,District of Columbia,11,<65,Dual Status,Medicare and Medicaid,COPD,0.0943,,,,
State,District of Columbia,11,All,Dual Status,Medicare and Medicaid,COPD,0.114,,,,
State,District of Columbia,11,65+,Sex,Female,COPD,0.0791,,,,
State,District of Columbia,11,<65,Sex,Female,COPD,0.1039,,,,
State,District of Columbia,11,All,Sex,Female,COPD,0.0831,,,,
State,District of Columbia,11,65+,Sex,Male,COPD,0.0712,,,,
State,District of Columbia,11,<65,Sex,Male,COPD,0.0679,,,,
State,District of Columbia,11,All,Sex,Male,COPD,0.0705,,,,
State,District of Columbia,11,All,All,All,Cancer,0.0864,19795.1936,23133.4088,0.2256,1250.2913
State,District of Columbia,11,65+,Dual Status,Medicare Only,Cancer,0.1041,,,,
State,District of Columbia,11,<65,Dual Status,Medicare Only,Cancer,0.0254,,,,
State,District of Columbia,11,All,Dual Status,Medicare Only,Cancer,0.1006,,,,
State,District of Columbia,11,65+,Dual Status,Medicare and Medicaid,Cancer,0.0878,,,,
State,District of Columbia,11,<65,Dual Status,Medicare and Medicaid,Cancer,0.0313,,,,
State,District of Columbia,11,All,Dual Status,Medicare and Medicaid,Cancer,0.0659,,,,
State,District of Columbia,11,65+,Sex,Female,Cancer,0.0886,,,,
State,District of Columbia,11,<65,Sex,Female,Cancer,0.0388,,,,
State,District of Columbia,11,All,Sex,Female,Cancer,0.0807,,,,
State,District of Columbia,11,65+,Sex,Male,Cancer,0.1142,,,,
State,District of Columbia,11,<65,Sex,Male,Cancer,0.0223,,,,
State,District of Columbia,11,All,Sex,Male,Cancer,0.094,,,,
State,District of Columbia,11,All,All,All,Chronic Kidney Disease,0.2491,25808.9881,31074.4469,0.2607,1875.3871
State,District of Columbia,11,65+,Dual Status,Medicare Only,Chronic Kidney Disease,0.1958,,,,
State,District of Columbia,11,<65,Dual Status,Medicare Only,Chronic Kidney Disease,0.2163,,,,
State,District of Columbia,11,All,Dual Status,Medicare Only,Chronic Kidney Disease,0.1967,,,,
State,District of Columbia,11,65+,Dual Status,Medicare and Medicaid,Chronic Kidney Disease,0.3555,,,,
State,District of Columbia,11,<65,Dual Status,Medicare and Medicaid,Chronic Kidney Disease,0.276,,,,
State,District of Columbia,11,All,Dual Status,Medicare and Medicaid,Chronic Kidney Disease,0.3246,,,,
State,District of Columbia,11,65+,Sex,Female,Chronic Kidney Disease,0.2348,,,,
State,District of Columbia,11,<65,Sex,Female,Chronic Kidney Disease,0.2589,,,,
State,District of Columbia,11,All,Sex,Female,Chronic Kidney Disease,0.2386,,,,
State,District of Columbia,11,65+,Sex,Male,Chronic Kidney Disease,0.2596,,,,
State,District of Columbia,11,<65,Sex,Male,Chronic Kidney Disease,0.2763,,,,
State,District of Columbia,11,All,Sex,Male,Chronic Kidney Disease,0.2633,,,,
State,District of Columbia,11,All,All,All,Depression,0.1478,23319.6011,28062.0058,0.2808,2176.3304
State,District of Columbia,11,65+,Dual Status,Medicare Only,Depression,0.0993,,,,
State,District of Columbia,11,<65,Dual Status,Medicare Only,Depression,0.1596,,,,
State,District of Columbia,11,All,Dual Status,Medicare Only,Depression,0.1019,,,,
State,District of Columbia,11,65+,Dual Status,Medicare and Medicaid,Depression,0.1788,,,,
State,District of Columbia,11,<65,Dual Status,Medicare and Medicaid,Depression,0.2689,,,,
State,District of Columbia,11,All,Dual Status,Medicare and Medicaid,Depression,0.2139,,,,
State,District of Columbia,11,65+,Sex,Female,Depression,0.137,,,,
State,District of Columbia,11,<65,Sex,Female,Depression,0.3056,,,,
State,District of Columbia,11,All,Sex,Female,Depression,0.1638,,,,
State,District of Columbia,11,65+,Sex,Male,Depression,0.1046,,,,
